Simulation,SimulatedNNDISLoss
7727,1888.132438
7728,0
7729,917.9424848
7730,0
7731,1341.336149
7732,0
7733,1677.979581
7734,3601.627058
7735,4347.01996
7736,1159.38595
7737,2425.963313
7738,4321.249528
7739,660.0858947
7740,1382.401942
7741,1117.130055
7742,1284.104278
7743,7888.93998
7744,0
7745,1784.331928
7746,975.8973939
7747,0
7748,0
7749,0
7750,988.0520493
7751,0
7752,0
7753,953.8839137
7754,0
7755,1091.509386
7756,1671.89886
7757,42.90999947
7758,677.3273081
7759,0
7760,3560.589121
7761,209.9112448
7762,0
7763,0
7764,1899.681842
7765,0
7766,2610.943837
7767,530.8951468
7768,2206.685393
7769,0
7770,152.9525344
7771,6989.622274
7772,0
7773,0
7774,1095.315837
7775,1792.161543
7776,1511.732342
7777,2349.416365
7778,0
7779,1353.332993
7780,3196.214925
7781,477.3258595
7782,3496.117968
7783,4607.333492
7784,0
7785,0
7786,0
7787,0
7788,3155.485784
7789,944.6071853
7790,0
7791,2207.592116
7792,3424.276769
7793,1260.650362
7794,1941.051183
7795,668.2721067
7796,0
7797,3017.76823
7798,2221.388071
7799,6934.128398
7800,0
7801,0
7802,0
7803,0
7804,2202.308717
7805,0
7806,0
7807,0
7808,1825.489705
7809,0
7810,791.1731679
7811,0
7812,1826.27633
7813,235.4936434
7814,0
7815,0
7816,2450.329031
7817,2071.66602
7818,1605.49105
7819,251.0435148
7820,150.9724957
7821,0
7822,2807.159156
7823,3811.334161
7824,2088.147951
7825,0
7826,0
7827,0
7828,0
7829,2008.251805
7830,2938.827518
7831,1988.353693
7832,146.4747604
7833,471.9985156
7834,6311.846432
7835,1343.119931
7836,0
7837,0
7838,1210.336583
7839,2931.686892
7840,612.8823962
7841,2759.747247
7842,0
7843,1129.713392
7844,0
7845,0
7846,800.4766611
7847,0
7848,0
7849,1284.625551
7850,3156.046237
7851,2800.123651
7852,2087.298764
7853,0
7854,0
7855,0
7856,3140.595458
7857,379.9877859
7858,350.7432698
7859,0
7860,1357.435633
7861,1368.767797
7862,0
7863,0
7864,3809.183482
7865,252.5463742
7866,849.4150475
7867,248.0302749
7868,0
7869,1653.255658
7870,1962.134682
7871,1776.907373
7872,0
7873,0
7874,0
7875,0
7876,520.5372178
7877,0
7878,1989.017226
7879,1625.914218
7880,56.71935665
7881,0
7882,0
7883,0
7884,1189.641858
7885,1854.503262
7886,0
7887,0
7888,3145.274056
7889,2935.797636
7890,399.997181
7891,2175.605593
7892,6913.890398
7893,792.1352572
7894,1468.062213
7895,4701.38878
7896,0
7897,3533.28644
7898,1102.667453
7899,2903.974664
7900,2613.806407
7901,448.8234797
7902,0
7903,2058.670949
7904,3154.367689
7905,0
7906,0
7907,306.2762779
7908,1682.211045
7909,0
7910,1150.839658
7911,4460.858937
7912,0
7913,1610.734832
7914,1154.952331
7915,0
7916,666.7833623
7917,0
7918,0
7919,230.0665242
7920,0
7921,1316.804948
7922,3177.593437
7923,0
7924,458.7073187
7925,1027.032803
7926,1272.459629
7927,7469.974823
7928,1190.318478
7929,0
7930,3723.134748
7931,0
7932,3625.909217
7933,0
7934,254.3680632
7935,2003.967434
7936,2421.262697
7937,254.7352183
7938,2282.545296
7939,0
7940,2510.590693
7941,1620.023482
7942,0
7943,0
7944,0
7945,0
7946,0
7947,3520.358133
7948,5054.966767
7949,0
7950,1113.773795
7951,3763.885308
7952,1403.029384
7953,0
7954,572.3830294
7955,1551.81089
7956,0
7957,0
7958,0
7959,0
7960,3601.101119
7961,0
7962,0
7963,0
7964,2538.834748
7965,7853.515247
7966,6604.737133
7967,0
7968,0
7969,1836.699512
7970,0
7971,1503.192243
7972,0
7973,4253.854257
7974,1689.285443
7975,3633.115791
7976,2609.177999
7977,3537.994255
7978,1219.607066
7979,0
7980,201.7515094
7981,343.8676309
7982,0
7983,1846.910188
7984,634.1484915
7985,1600.887389
7986,0
7987,0
7988,0
7989,2841.180388
7990,3050.708902
7991,3259.888471
7992,2680.797503
7993,391.393547
7994,237.4663586
7995,0
7996,1641.392932
7997,2801.941539
7998,928.265571
7999,0
8000,0
8001,0
8002,0
8003,816.5221411
8004,1597.079117
8005,0
8006,152.6361188
8007,0
8008,1282.291209
8009,0
8010,21.59290836
8011,1599.491611
8012,3251.553981
8013,0
8014,0
8015,4443.294462
8016,2163.144755
8017,0
8018,2062.742954
8019,8851.787276
8020,574.2116997
8021,0
8022,0
8023,0
8024,0
8025,614.6585347
8026,607.0266616
8027,3185.010039
8028,676.2562855
8029,1453.342561
8030,0
8031,1900.984398
8032,0
8033,0
8034,0
8035,0
8036,1152.242632
8037,2952.421641
8038,0
8039,1362.332313
8040,0
8041,2977.330992
8042,0
8043,0
8044,2831.965467
8045,0
8046,1303.956726
8047,3748.662502
8048,666.6506044
8049,4282.412975
8050,1447.989843
8051,918.4338388
8052,0
8053,2003.649399
8054,0
8055,1426.359044
8056,1951.044715
8057,0
8058,1879.391943
8059,0
8060,0
8061,798.4906323
8062,0
8063,274.2713044
8064,0
8065,1583.354656
8066,1570.803278
8067,581.3196495
8068,4473.906542
8069,2771.702124
8070,2304.475037
8071,2352.063041
8072,1948.431167
8073,0
8074,0
8075,3797.683136
8076,3106.584754
8077,0
8078,244.0971036
8079,0
8080,825.9144035
8081,0
8082,678.2325782
8083,7252.710471
8084,107.1335419
8085,972.7648287
8086,0
8087,1048.8617
8088,2070.298291
8089,246.8182171
8090,2636.780291
8091,0
8092,2713.288664
8093,1592.394522
8094,1997.884097
8095,0
8096,4918.749868
8097,2117.370303
8098,0
8099,4268.193255
8100,3555.387327
8101,0
8102,0
8103,0
8104,0
8105,0
8106,0
8107,0
8108,2697.097421
8109,0
8110,2147.032118
8111,4006.490078
8112,914.3235783
8113,0
8114,681.0054954
8115,3915.451451
8116,659.1703231
8117,2594.813297
8118,726.1044634
8119,2909.28788
8120,3143.175376
8121,3364.569139
8122,1056.327872
8123,2419.15413
8124,686.4179551
8125,1020.030544
8126,0
8127,0
8128,747.8969742
8129,913.5163294
8130,0
8131,0
8132,581.0491295
8133,0
8134,0
8135,1471.497289
8136,3911.305435
8137,2937.351661
8138,0
8139,945.9888673
8140,3970.189119
8141,0
8142,0
8143,44.44718204
8144,394.5620244
8145,0
8146,0
8147,0
8148,162.3039862
8149,0
8150,0
8151,2318.345233
8152,0
8153,4160.284893
8154,3095.624382
8155,1997.722494
8156,1234.414652
8157,2498.415283
8158,262.9171213
8159,4523.066571
8160,1726.562081
8161,1431.838517
8162,0
8163,2575.573105
8164,403.8900293
8165,1920.419309
8166,1142.491085
8167,140.9522029
8168,0
8169,2486.286956
8170,715.0274301
8171,2585.906169
8172,0
8173,701.4058036
8174,1764.146886
8175,0
8176,0
8177,658.9510237
8178,0
8179,0
8180,697.8007864
8181,0
8182,0
8183,1553.881543
8184,0
8185,5761.18866
8186,2234.487446
8187,1513.930823
8188,587.7533031
8189,0
8190,981.1193095
8191,0
8192,0
8193,0
8194,3661.2642
8195,2357.635363
8196,1836.402613
8197,4862.980984
8198,0
8199,2019.75335
8200,1232.571439
8201,0
8202,0
8203,688.3677
8204,0
8205,2219.997166
8206,0
8207,0
8208,0
8209,0
8210,0
8211,808.8368327
8212,0
8213,0
8214,0
8215,1401.742597
8216,5150.760537
8217,1109.966992
8218,702.1039433
8219,696.4538188
8220,1055.08673
8221,0
8222,530.8702421
8223,699.7972996
8224,476.1158937
8225,930.8114312
8226,2864.374121
8227,0
8228,1980.896787
8229,0
8230,0
8231,683.3770807
8232,0
8233,281.2763559
8234,1137.000265
8235,2052.740851
8236,501.8272346
8237,0
8238,0
8239,0
8240,1172.10313
8241,0
8242,1054.056961
8243,0
8244,0
8245,466.592046
8246,0
8247,3622.372798
8248,910.940228
8249,2415.057543
8250,0
8251,3661.49154
8252,0
8253,76.83867472
8254,1621.145784
8255,0
8256,6144.093633
8257,0
8258,3559.555046
8259,0
8260,1515.769035
8261,0
8262,5742.366551
8263,0
8264,1030.581655
8265,861.0353819
8266,4110.167813
8267,1265.050309
8268,893.7031659
8269,0
8270,3049.671385
8271,379.1599194
8272,4471.347875
8273,0
8274,3204.206759
8275,2520.984787
8276,924.0839301
8277,4535.454286
8278,2180.62249
8279,846.6215245
8280,0
8281,4268.491833
8282,3013.754845
8283,0
8284,3134.275717
8285,1410.275963
8286,1132.907295
8287,3314.063192
8288,1007.881761
8289,208.0181604
8290,5279.607541
8291,0
8292,51.86181422
8293,0
8294,580.2126692
8295,5285.610666
8296,0
8297,1119.789693
8298,0
8299,0
8300,442.1925734
8301,1976.537234
8302,0
8303,0
8304,220.0005304
8305,3063.180305
8306,0
8307,0
8308,0
8309,1212.419126
8310,2486.478456
8311,3113.091735
8312,391.9954436
8313,2980.251227
8314,3673.496543
8315,1596.253973
8316,0
8317,3409.130029
8318,0
8319,3557.490991
8320,147.6049693
8321,204.4214088
8322,0
8323,3043.8613
8324,815.642962
8325,0
8326,1233.327934
8327,1041.670702
8328,9491.480491
8329,0
8330,772.6587132
8331,732.8426608
8332,0
8333,0
8334,126.9139541
8335,0
8336,1333.191695
8337,1471.864761
8338,161.2417315
8339,2149.340633
8340,0
8341,3006.624282
8342,312.3205275
8343,0
8344,0
8345,305.5584705
8346,0
8347,0
8348,0
8349,707.6687429
8350,506.3930959
8351,1919.542151
8352,781.3310597
8353,0
8354,0
8355,5631.867695
8356,0
8357,1995.688775
8358,0
8359,0
8360,5931.245161
8361,0
8362,4264.13631
8363,108.661351
8364,396.6859554
8365,568.1223912
8366,7176.809314
8367,2455.652768
8368,1742.325309
8369,0
8370,712.3094557
8371,497.2071808
8372,236.8354955
8373,722.5471512
8374,5661.61634
8375,3970.426517
8376,457.876742
8377,0
8378,1889.66241
8379,0
8380,0
8381,3233.430941
8382,1147.824673
8383,2640.020454
8384,1161.037635
8385,1198.191993
8386,0
8387,0
8388,0
8389,0
8390,2140.19718
8391,7638.376041
8392,55.89675876
8393,5803.319318
8394,3590.634521
8395,1158.416582
8396,0
8397,0
8398,128.7747365
8399,0
8400,0
8401,3092.003337
8402,973.5771325
8403,3162.615252
8404,0
8405,0
8406,1666.36235
8407,3642.755668
8408,4268.883552
8409,0
8410,0
8411,0
8412,312.3856682
8413,450.5186581
8414,1708.81334
8415,4206.769153
8416,0
8417,1162.450346
8418,0
8419,2548.558164
8420,0
8421,0
8422,0
8423,1233.656631
8424,3305.872526
8425,2401.172572
8426,0
8427,217.4832192
8428,0
8429,0
8430,0
8431,1170.983198
8432,1966.853005
8433,0
8434,0
8435,1592.055926
8436,0
8437,0
8438,0
8439,0
8440,0
8441,3225.884333
8442,0
8443,234.7256881
8444,0
8445,0
8446,0
8447,3861.469993
8448,0
8449,1751.056702
8450,0
8451,1304.12532
8452,258.4859117
8453,0
8454,1698.617253
8455,3417.856252
8456,3960.415778
8457,2097.531262
8458,153.304053
8459,2602.262659
8460,1874.455936
8461,566.1473845
8462,1479.747328
8463,0
8464,0
8465,870.4228299
8466,0
8467,0
8468,4020.787781
8469,0
8470,0
8471,47.2863997
8472,0
8473,0
8474,828.4574553
8475,0
8476,0
8477,0
8478,0
8479,4254.840921
8480,3504.620288
8481,3691.329506
8482,0
8483,0
8484,7075.093995
8485,970.8757054
8486,0
8487,0
8488,1248.172464
8489,3370.817918
8490,402.7449706
8491,0
8492,381.3072132
8493,1308.102703
8494,0
8495,2027.976279
8496,410.5621278
8497,0
8498,1225.425408
8499,2581.400356
8500,0
8501,2622.785794
8502,201.5038797
8503,0
8504,329.9932395
8505,0
8506,3939.806356
8507,0
8508,0
8509,0
8510,0
8511,3331.608427
8512,1829.237221
8513,1361.447904
8514,0
8515,0
8516,0
8517,200.1551436
8518,2517.107643
8519,0
8520,0
8521,11760.53363
8522,0
8523,2838.821121
8524,864.1547265
8525,2194.319141
8526,0
8527,700.8616889
8528,500.4534158
8529,1091.316247
8530,0
8531,0
8532,2019.299389
8533,0
8534,3171.433423
8535,123.2478712
8536,0
8537,0
8538,0
8539,3494.112683
8540,0
8541,629.7933061
8542,0
8543,488.9351006
8544,1417.110448
8545,0
8546,2972.132471
8547,1393.515602
8548,530.7321154
8549,1619.18127
8550,3734.150989
8551,963.5962907
8552,0
8553,175.1094035
8554,0
8555,1666.670555
8556,1382.68343
8557,0
8558,0
8559,1137.124894
8560,0
8561,300.4036285
8562,203.3242027
8563,1562.72696
8564,471.7179355
8565,0
8566,0
8567,0
8568,620.612693
8569,594.3999858
8570,1168.057512
8571,0
8572,3532.356914
8573,366.5285235
8574,0
8575,2169.209661
8576,761.0343006
8577,1651.510674
8578,0
8579,148.5461608
8580,0
8581,1285.501577
8582,0
8583,1384.411486
8584,224.7270638
8585,0
8586,0
8587,0
8588,6007.224585
8589,6318.705424
8590,0
8591,0
8592,0
8593,247.4294967
8594,0
8595,375.3431123
8596,827.5605021
8597,1151.21722
8598,0
8599,0
8600,0
8601,0
8602,2318.400506
8603,0
8604,1067.398003
8605,2535.752228
8606,828.1450717
8607,651.4053671
8608,581.1386084
8609,0
8610,3339.514859
8611,3998.860499
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,589.8199985
8619,0
8620,0
8621,551.0122777
8622,586.0677763
8623,450.03455
8624,0
8625,911.5542905
8626,0
8627,0
8628,0
8629,2975.887511
8630,251.0203652
8631,0
8632,0
8633,2650.33644
8634,0
8635,0
8636,800.0701068
8637,697.1210212
8638,4573.054258
8639,0
8640,2985.481063
8641,1757.705887
8642,0
8643,0
8644,0
8645,2064.143967
8646,3284.915366
8647,0
8648,0
8649,0
8650,1389.447297
8651,0
8652,3041.070521
8653,629.5069401
8654,0
8655,3721.719588
8656,1893.600831
8657,1795.192726
8658,0
8659,1937.428467
8660,3409.008227
8661,1625.271841
8662,763.9065662
8663,0
8664,1838.80618
8665,0
8666,1173.144577
8667,61.60008346
8668,548.7687534
8669,0
8670,29.33981449
8671,1653.295464
8672,0
8673,890.7824855
8674,2163.932247
8675,1826.913687
8676,0
8677,1256.639385
8678,1115.772259
8679,59.02612796
8680,773.9994997
8681,1701.299156
8682,3203.211799
8683,757.9463665
8684,2323.943447
8685,0
8686,988.4961278
8687,0
8688,8573.542837
8689,0
8690,0
8691,988.6576124
8692,1004.827348
8693,0
8694,1192.636396
8695,953.2599011
8696,454.4326669
8697,0
8698,0
8699,0
8700,354.481428
8701,0
8702,2700.962311
8703,262.3677355
8704,0
8705,1471.995494
8706,0
8707,2621.714465
8708,3637.525432
8709,0
8710,4374.355101
8711,1794.896735
8712,55.14051906
8713,0
8714,2366.988868
8715,1849.198225
8716,1280.656886
8717,0
8718,0
8719,625.1592217
8720,2802.973208
8721,1040.613469
8722,0
8723,538.8280347
8724,1159.585484
8725,0
8726,2411.069163
8727,1421.946027
8728,2646.096989
8729,0
8730,963.2761626
8731,422.9640123
8732,0
8733,2190.158148
8734,0
8735,109.0974098
8736,0
8737,1400.004163
8738,0
8739,3106.070242
8740,231.1230435
8741,36.7904421
8742,3006.535102
8743,0
8744,0
8745,0
8746,4548.057306
8747,0
8748,0
8749,607.1338647
8750,1409.102211
8751,4994.420455
8752,0
8753,0
8754,0
8755,0
8756,141.9249993
8757,0
8758,0
8759,643.2521189
8760,0
8761,0
8762,2015.912328
8763,0
8764,0
8765,0
8766,742.065439
8767,299.3453341
8768,6679.990057
8769,2047.95476
8770,634.6954272
8771,894.5546816
8772,0
8773,0
8774,5054.654211
8775,51.64041038
8776,3741.554346
8777,1995.33569
8778,0
8779,1192.021816
8780,0
8781,2205.673821
8782,1157.46843
8783,2517.0896
8784,0
8785,3869.149279
8786,349.3893581
8787,325.4468659
8788,1353.735746
8789,0
8790,0
8791,6906.949786
8792,0
8793,3165.844458
8794,0
8795,0
8796,1148.792513
8797,3591.48964
8798,1141.570313
8799,1138.216493
8800,2496.711033
8801,3169.096077
8802,5210.93064
8803,0
8804,0
8805,921.0183767
8806,0
8807,0
8808,2540.27678
8809,1287.713498
8810,149.2773592
8811,135.0634384
8812,664.8119862
8813,4127.922195
8814,0
8815,3639.710683
8816,0
8817,0
8818,0
8819,0
8820,0
8821,2883.175423
8822,1259.687841
8823,2437.555151
8824,2678.774701
8825,1784.67579
8826,310.2962063
8827,3646.421385
8828,0
8829,3395.909746
8830,2564.245561
8831,0
8832,679.4567522
8833,0
8834,620.1795658
8835,0
8836,0
8837,1547.544033
8838,2407.484282
8839,0
8840,0
8841,0
8842,0
8843,0
8844,0
8845,2567.014802
8846,1453.480209
8847,0
8848,0
8849,616.0000192
8850,0
8851,2826.029735
8852,2404.346386
8853,0
8854,1098.15956
8855,286.5960542
8856,883.2483924
8857,372.777785
8858,2688.046789
8859,371.3480719
8860,0
8861,5589.201606
8862,665.6003485
8863,943.8734371
8864,2743.257994
8865,1114.940765
8866,1743.452342
8867,586.7523357
8868,1339.267168
8869,1653.846605
8870,0
8871,2044.594346
8872,2713.22222
8873,0
8874,0
8875,1391.695673
8876,2938.869957
8877,4660.040656
8878,912.4496391
8879,0
8880,214.9074509
8881,971.9445322
8882,1430.364392
8883,828.9786766
8884,642.0354469
8885,740.6379399
8886,0
8887,1791.837259
8888,1346.711307
8889,4840.571634
8890,1754.117097
8891,2259.333732
8892,1346.332338
8893,0
8894,1201.051496
8895,3681.564981
8896,2782.677103
8897,1424.169791
8898,2145.176706
8899,0
8900,0
8901,115.8110784
8902,6455.952302
8903,963.4591461
8904,467.8136868
8905,900.3695206
8906,2235.139223
8907,490.3481362
8908,1576.306933
8909,297.6776229
8910,0
8911,187.9775226
8912,2562.228133
8913,95.35170601
8914,3451.92513
8915,1245.820231
8916,1469.646523
8917,558.0535839
8918,800.1434163
8919,0
8920,1186.778267
8921,2897.88291
8922,686.9160866
8923,585.9607982
8924,0
8925,1787.036928
8926,0
8927,5366.954372
8928,2331.318336
8929,0
8930,0
8931,607.1081226
8932,0
8933,2704.00946
8934,0
8935,0
8936,456.0786797
8937,555.5801955
8938,1265.900981
8939,4433.596431
8940,3103.535149
8941,0
8942,0
8943,163.6334469
8944,0
8945,3901.166626
8946,2873.478431
8947,238.8005571
8948,648.0412488
8949,890.9790629
8950,0
8951,4318.389019
8952,3523.893976
8953,0
8954,0
8955,0
8956,380.1913694
8957,2102.124736
8958,0
8959,0
8960,0
8961,3476.590159
8962,4605.320186
8963,0
8964,683.4090217
8965,827.1659643
8966,0
8967,1737.264846
8968,826.823874
8969,481.714843
8970,0
8971,1513.956685
8972,935.0739656
8973,1284.214322
8974,731.1195559
8975,0
8976,4259.481918
8977,0
8978,4257.233494
8979,5461.320883
8980,2202.871113
8981,2850.422674
8982,0
8983,5262.373963
8984,0
8985,286.8328351
8986,1629.236104
8987,1450.920219
8988,0
8989,377.6301408
8990,429.9758403
8991,0
8992,0
8993,0
8994,0
8995,1416.718471
8996,0
8997,344.7776617
8998,0
8999,2018.755612
9000,765.495702
9001,963.1445542
9002,1608.749646
9003,1750.388616
9004,294.2535126
9005,1041.118528
9006,0
9007,511.5510166
9008,0
9009,0
9010,2501.922251
9011,0
9012,3040.419318
9013,295.8689476
9014,0
9015,1928.865065
9016,1168.181
9017,2022.093478
9018,1006.549288
9019,0
9020,1547.845171
9021,0
9022,0
9023,1075.090041
9024,1134.692977
9025,0
9026,0
9027,1238.117563
9028,2991.601735
9029,384.2587774
9030,0
9031,3496.426368
9032,0
9033,1872.252513
9034,3378.371119
9035,1244.452826
9036,1708.268638
9037,4582.402033
9038,2661.07267
9039,0
9040,0
9041,0
9042,0
9043,1182.812185
9044,0
9045,0
9046,574.6065576
9047,4032.504419
9048,0
9049,0
9050,0
9051,0
9052,527.4869894
9053,819.2504406
9054,0
9055,0
9056,0
9057,1691.895597
9058,487.5062676
9059,169.1509264
9060,2023.165323
9061,376.513782
9062,2166.67714
9063,0
9064,0
9065,1613.442789
9066,0
9067,659.7416581
9068,988.0870395
9069,828.3741928
9070,0
9071,4018.455053
9072,940.952699
9073,0
9074,0
9075,0
9076,0
9077,521.9331273
9078,878.8820421
9079,346.8065544
9080,2933.114833
9081,0
9082,0
9083,328.5003627
9084,8494.76986
9085,0
9086,1855.285696
9087,0
9088,0
9089,7840.572643
9090,2048.274571
9091,2206.226724
9092,2302.454285
9093,0
9094,1137.3462
9095,0
9096,748.1254404
9097,2116.707641
9098,302.7106736
9099,0
9100,147.650445
9101,283.1229758
9102,4105.327836
9103,4047.956595
9104,3398.585745
9105,3598.51447
9106,0
9107,0
9108,0
9109,4345.339874
9110,3264.107609
9111,0
9112,0
9113,0
9114,0
9115,3540.930652
9116,1401.450791
9117,0
9118,0
9119,1158.294767
9120,0
9121,515.286496
9122,0
9123,5356.535643
9124,1253.775089
9125,454.0453835
9126,6096.008879
9127,1226.199835
9128,1360.050259
9129,1716.056306
9130,0
9131,915.0802287
9132,2260.58906
9133,0
9134,434.2486721
9135,1106.800411
9136,0
9137,0
9138,641.1913211
9139,0
9140,0
9141,550.8984346
9142,3572.538792
9143,0
9144,0
9145,892.0500035
9146,948.109703
9147,0
9148,4257.334813
9149,0
9150,1267.138782
9151,1760.75772
9152,1908.347118
9153,1356.303996
9154,0
9155,949.5186368
9156,0
9157,0
9158,4915.08964
9159,0
9160,0
9161,0
9162,0
9163,3400.651249
9164,1416.120521
9165,0
9166,0
9167,6245.788611
9168,0
9169,0
9170,0
9171,1418.560516
9172,0
9173,1409.236214
9174,0
9175,595.1094996
9176,1849.864174
9177,2245.333559
9178,0
9179,287.6023729
9180,0
9181,0
9182,1046.265131
9183,0
9184,984.0979945
9185,1375.43632
9186,1003.661267
9187,324.4942551
9188,7578.184777
9189,6946.908458
9190,0
9191,1209.052952
9192,2131.427999
9193,0
9194,0
9195,1927.948246
9196,960.2473942
9197,0
9198,0
9199,5184.1988
9200,312.7529805
9201,0
9202,0
9203,0
9204,0
9205,0
9206,1383.760155
9207,0
9208,0
9209,0
9210,1324.204548
9211,7038.825059
9212,2531.226248
9213,1021.084783
9214,0
9215,182.4993306
9216,0
9217,0
9218,0
9219,0
9220,8711.866986
9221,0
9222,1803.005816
9223,0
9224,1255.238295
9225,2950.563445
9226,0
9227,2544.02239
9228,4083.107821
9229,1239.289576
9230,0
9231,0
9232,0
9233,2613.737986
9234,962.6628642
9235,0
9236,1306.268774
9237,884.7688406
9238,1277.76609
9239,251.0011083
9240,0
9241,354.674612
9242,0
9243,0
9244,167.3436307
9245,0
9246,2959.398996
9247,0
9248,1533.70529
9249,577.3879143
9250,0
9251,1627.509257
9252,813.516211
9253,543.4774802
9254,0
9255,0
9256,997.9118212
9257,224.1607734
9258,0
9259,786.7931922
9260,4875.846908
9261,0
9262,1438.804368
9263,2036.091054
9264,465.0901746
9265,0
9266,5334.750962
9267,1464.104401
9268,857.1325971
9269,120.7990567
9270,1286.090186
9271,0
9272,0
9273,146.6338514
9274,0
9275,0
9276,2178.342611
9277,1071.157546
9278,0
9279,3133.31041
9280,0
9281,2565.958378
9282,2442.438055
9283,840.3425569
9284,0
9285,1727.588788
9286,156.2257546
9287,373.1492859
9288,3543.671796
9289,0
9290,1249.396574
9291,4020.081007
9292,0
9293,6246.390807
9294,4409.976325
9295,0
9296,1935.818485
9297,910.9490947
9298,0
9299,1886.430618
9300,930.3908367
9301,259.8187983
9302,0
9303,2026.859675
9304,0
9305,524.200746
9306,0
9307,1347.617037
9308,593.1634779
9309,1222.359577
9310,0
9311,0
9312,0
9313,4020.591978
9314,0
9315,802.2984328
9316,0
9317,0
9318,331.7685978
9319,6066.894325
9320,2238.772105
9321,1121.524916
9322,1748.795928
9323,1405.986128
9324,6340.936661
9325,1832.434434
9326,1637.821489
9327,1479.43358
9328,1559.165619
9329,0
9330,0
9331,563.4209341
9332,2511.250728
9333,2083.16408
9334,2543.436667
9335,0
9336,1935.6118
9337,2797.492121
9338,511.6224065
9339,402.8630365
9340,0
9341,0
9342,1763.450345
9343,2634.704158
9344,0
9345,0
9346,0
9347,0
9348,1925.201153
9349,643.4802955
9350,0
9351,0
9352,0
9353,0
9354,0
9355,0
9356,0
9357,4557.161336
9358,0
9359,2172.134001
9360,0
9361,2797.092072
9362,749.9049656
9363,0
9364,0
9365,2814.382306
9366,0
9367,337.7766455
9368,3286.5893
9369,0
9370,1459.697171
9371,0
9372,1489.362978
9373,1458.578222
9374,177.3034718
9375,0
9376,4685.498496
9377,1851.274271
9378,4711.109777
9379,2278.835449
9380,335.635557
9381,167.9398753
9382,4076.356546
9383,3086.721067
9384,3070.324028
9385,0
9386,0
9387,0
9388,0
9389,6267.626545
9390,0
9391,0
9392,6730.672056
9393,0
9394,0
9395,0
9396,0
9397,0
9398,362.4000452
9399,4089.502288
9400,0
9401,0
9402,1853.303373
9403,0
9404,375.0838032
9405,0
9406,0
9407,561.0332925
9408,0
9409,0
9410,0
9411,2716.585053
9412,0
9413,1519.275993
9414,0
9415,612.7044139
9416,1686.920537
9417,492.9445008
9418,2670.240558
9419,0
9420,5087.406336
9421,0
9422,3159.224138
9423,0
9424,0
9425,0
9426,0
9427,0
9428,0
9429,0
9430,0
9431,3257.298773
9432,0
9433,1616.156379
9434,1337.837954
9435,3981.902987
9436,1037.108649
9437,0
9438,0
9439,598.9048904
9440,0
9441,2544.897647
9442,173.8041837
9443,849.517205
9444,2512.159784
9445,0
9446,1806.180492
9447,2751.888866
9448,2298.896225
9449,350.8882764
9450,645.9593614
9451,0
9452,2542.46002
9453,0
9454,1265.244644
9455,1450.567871
9456,369.1715071
9457,156.0403209
9458,0
9459,0
9460,0
9461,2005.924563
9462,0
9463,5947.011187
9464,9540.668043
9465,2075.184328
9466,1560.768935
9467,0
9468,2911.553416
9469,0
9470,8777.430495
9471,0
9472,562.0435707
9473,0
9474,3124.13812
9475,2984.12669
9476,1023.913598
9477,81.61327524
9478,2060.142927
9479,5514.697666
9480,1491.420722
9481,0
9482,1035.061183
9483,0
9484,0
9485,1736.818854
9486,331.6157144
9487,1917.705449
9488,0
9489,107.2667301
9490,1923.575392
9491,7277.86684
9492,1803.002127
9493,2702.254684
9494,2004.648839
9495,0
9496,3512.675695
9497,1109.314185
9498,0
9499,6942.017708
9500,1606.771476
9501,1287.420614
9502,0
9503,0
9504,3386.872836
9505,3063.009607
9506,1193.904663
9507,1828.012284
9508,0
9509,1242.457602
9510,2496.312228
9511,198.2906098
9512,3459.062639
9513,0
9514,0
9515,0
9516,7192.014058
9517,672.8901524
9518,0
9519,0
9520,1549.682688
9521,1377.378944
9522,240.4673836
9523,0
9524,0
9525,1243.362925
9526,0
9527,0
9528,4376.219778
9529,1279.197553
9530,2603.839626
9531,866.1649179
9532,291.8262356
9533,1965.427284
9534,0
9535,0
9536,0
9537,0
9538,99.81181527
9539,0
9540,0
9541,8735.374908
9542,0
9543,0
9544,748.8234979
9545,33.20430242
9546,0
9547,2720.729403
9548,1051.38469
9549,4824.936614
9550,1602.692174
9551,0
9552,0
9553,0
9554,289.2148043
9555,0
9556,0
9557,1081.485846
9558,0
9559,0
9560,3004.296048
9561,0
9562,0
9563,0
9564,768.5504158
9565,4774.206828
9566,3691.186148
9567,1261.799288
9568,6173.840249
9569,0
9570,0
9571,1170.661736
9572,1326.805312
9573,0
9574,322.5554985
9575,1025.08825
9576,0
9577,3081.65855
9578,1087.789475
9579,0
9580,0
9581,1371.177217
9582,0
9583,0
9584,3287.728482
9585,37.39502898
9586,0
9587,0
9588,0
9589,0
9590,4607.627716
9591,0
9592,1630.686687
9593,3457.076668
9594,0
9595,1398.269491
9596,3960.346789
9597,0
9598,698.6607233
9599,0
9600,2740.6408
9601,0
9602,5185.555427
9603,2108.567725
9604,0
9605,0
9606,0
9607,619.070967
9608,0
9609,0
9610,933.6446309
9611,0
9612,0
9613,0
9614,2019.219443
9615,282.7645295
9616,2736.449844
9617,2379.414552
9618,1381.594945
9619,0
9620,0
9621,3051.664132
9622,572.6662006
9623,1902.186613
9624,0
9625,0
9626,2628.353594
